CORP_KEY|CIFID|CORP_REP_KEY|ADDRESSCATEGORY|START_DATE|PHONENO1LOCALCODE|PHONENO1CITYCODE|PHONENO1COUNTRYCODE|PHONENO2LOCALCODE|PHONENO2CITYCODE|PHONENO2COUNTRYCODE|FAXNOLOCALCODE|FAXNOCITYCODE|FAXNOCOUNTRYCODE|EMAIL|PAGERNOLOCALCODE|PAGERNOCITYCODE|PAGERNOCOUNTRYCODE|TELEXLOCALCODE|TELEXCITYCODE|TELEXCOUNTRYCODE|HOUSE_NO|PREMISE_NAME|BUILDING_LEVEL|STREET_NO|STREET_NAME|SUBURB|LOCALITY_NAME|TOWN|DOMICILE|CITY_CODE|STATE_CODE|ZIP|COUNTRY_CODE|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|PREFERREDADDRESS|HOLDMAILINITIATEDBY|HOLDMAILFLAG|BUSINESSCENTER|HOLDMAILREASON|PREFERREDFORMAT|FREETEXTADDRESS|FREETEXTLABEL|IS_ADDRESS_PROOF_RCVD|LASTUPDATE_DATE|ADDRESS_LINE1|ADDRESS_LINE2|ADDRESS_LINE3|BANK_ID|ISADDRESSVERIFIED
C000121525|C000121525||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: LELE-9, LALITPUR/Address2: /Address3: /ContactAdd1: LELE-9, LALITPUR/ContactAdd2: /ContactAdd3: /City: LALITPUR/PhoneNo: 9751063143/MobileNo: 9851063143/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||LELE-9, LALITPUR|||01|
C000121619|C000121619||Mailing|01-01-1900||||||||||info@socialbank.con.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NARAYANCHAUR-1, NAXAL/Address2: /Address3: /ContactAdd1: NARAYANCHAUR-1, NAXAL/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 01-4424685/MobileNo: /Fax2: /FaxNo: 01-4424780/PagerNo:|FULL_ADDRESS_PUMORI|||NARAYANCHAUR-1, NAXAL|||01|
C000121245|C000121245||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: CHABAHIL, KATHMANDU/Address2: /Address3: /ContactAdd1: CHABAHIL, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: 9841864857/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||CHABAHIL, KATHMANDU|||01|
C000121332|C000121332||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: GONGABU, PABITRANAGAR-29/Address2: KATHMANDU/Address3: /ContactAdd1: GONGABU, PABITRANAGAR-29/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 01-4274055, 01-6915442/MobileNo: 9851093627/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||GONGABU, PABITRANAGAR-29|KATHMANDU||01|
C000121784|C000121784||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: POKHARA-6, BAIDAM/Address2: /Address3: /ContactAdd1: POKHARA-6, BAIDAM/ContactAdd2: /ContactAdd3: /City: POKHARA/PhoneNo: 9856032318/MobileNo: 9846232318/Fax2: /FaxNo: 061-464715/PagerNo:|FULL_ADDRESS_PUMORI|||POKHARA-6, BAIDAM|||01|
C000121823|C000121823||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KALANKI-13/Address2: /Address3: /ContactAdd1: KALANKI-14/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: 9841482608/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KALANKI-13|||01|
C000117997|C000117997||Mailing|01-01-1900||||||||||shweta@mediaconcepts.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: GYANESHWOR, KTM/Address2: /Address3: /ContactAdd1: GYANESHWOR, KTM/ContactAdd2: /ContactAdd3: /City: KTM/PhoneNo: 4410608/4439367/MobileNo: 9851073571/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||GYANESHWOR, KTM|||01|
C000118071|C000118071||Mailing|01-01-1900||||||||||sitabhandari2003@yahoo.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NEWROAD-23, KATHMANDU/Address2: /Address3: /ContactAdd1: NEWROAD-23,KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 014241098/MobileNo: 9841462756/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||NEWROAD-23, KATHMANDU|||01|
C000118122|C000118122||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SIDDHARTHA CHOWK, POKHARA/Address2: /Address3: /ContactAdd1: SIDDHARTHA CHOWK, POKHARA/ContactAdd2: /ContactAdd3: /City: POKHARA/PhoneNo: /MobileNo: 9856030989/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SIDDHARTHA CHOWK, POKHARA|||01|
C000118155|C000118155||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BALUWATAR-2, KATHMANDU/Address2: /Address3: /ContactAdd1: BALUWATAR-2, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 014254720/MobileNo: 9851036528/Fax2: /FaxNo: /PagerNo: 014444006|FULL_ADDRESS_PUMORI|||BALUWATAR-2, KATHMANDU|||01|
C000118162|C000118162||Mailing|01-01-1900||||||||||shreefin@websurfer.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DILLIBAZAR-33, KATHMANDU/Address2: P.O.BOX 10717/Address3: /ContactAdd1: DILLIBAZAR-33, KATHMANDU/ContactAdd2: P.O.BOX 10717/ContactAdd3: /City: KATHMANDU/PhoneNo: 4422038, 4426146/MobileNo: /Fax2: /FaxNo: 4421779/PagerNo:|FULL_ADDRESS_PUMORI|||DILLIBAZAR-33, KATHMANDU|P.O.BOX 10717||01|
C000118189|C000118189||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: LELE-8, LALITPUR/Address2: LELE-8, LALITPUR/Address3: /ContactAdd1: LELE-8, LALITPUR/ContactAdd2: LELE-8, LALITPUR/ContactAdd3: /City: LALITPUR/PhoneNo: 016223435/MobileNo: 9751001396/Fax2: /FaxNo: 9808855830/PagerNo: 9841686846|FULL_ADDRESS_PUMORI|||LELE-8, LALITPUR|LELE-8, LALITPUR||01|
C000117841|C000117841||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: GONGABU 4/Address2: /Address3: KATHMANDU/ContactAdd1: GONGABU 4/ContactAdd2: /ContactAdd3: KATHMANDU/City: KATHMANDU/PhoneNo: 4356457/MobileNo: 9841268985/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||GONGABU 4||KATHMANDU|01|
C000117847|C000117847||Mailing|01-01-1900||||||||||dhadingcec@ntc.net.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NEELKANTHA-5, DHADING/Address2: /Address3: /ContactAdd1: NEELKANTHA-5, DHADING/ContactAdd2: /ContactAdd3: /City: /PhoneNo: 010520413/MobileNo: 9841-526557/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||NEELKANTHA-5, DHADING|||01|
C000117904|C000117904||Mailing|01-01-1900||||||||||9841017549||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SWAYAMBHU-15, KATHMANDU/Address2: /Address3: /ContactAdd1: SWAYAMBHU-15, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 025-561191,9803404666/MobileNo: 9841525645/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SWAYAMBHU-15, KATHMANDU|||01|
C000118069|C000118069||Mailing|01-01-1900||||||||||basanta.neupane@kailashbank.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NEWPLAZA,PUTALISADAK-32, KATHMANDU/Address2: /Address3: /ContactAdd1: NEWPLAZA,PUTALISADAK-32, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 01-4443034, 4431312/MobileNo: 9855061471/Fax2: /FaxNo: 01-4423779/PagerNo: 98419216014,|FULL_ADDRESS_PUMORI|||NEWPLAZA,PUTALISADAK-32, KATHMANDU|||01|
C000118103|C000118103||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KA MA PA 4, KATHMANDU/Address2: /Address3: /ContactAdd1: BISHAL NAGAR,KA MA PA 4,KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4432683/MobileNo: 9841480354/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KA MA PA 4, KATHMANDU|||01|
C000118172|C000118172||Mailing|01-01-1900||||||||||info@sahayogbank.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: VIDHYAPATI CHOWK, JANAKPURDHAM -4/Address2: DHANUSHA, NEPAL/Address3: /ContactAdd1: VIDHYAPATI CHOWK, JANAKPURDHAM -4,/ContactAdd2: DHANUSHA/ContactAdd3: /City: JANAKPURDHAM/PhoneNo: 00977-41-525972/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||VIDHYAPATI CHOWK, JANAKPURDHAM -4|DHANUSHA, NEPAL||01|
C000118113|C000118113||Mailing|01-01-1900||||||||||sgsaccos@hotmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: CHORCHA-6,BKT./Address2: CHORCHA-6,BKT./Address3: /ContactAdd1: CHORCHA-6,BKT./ContactAdd2: /ContactAdd3: /City: /PhoneNo: 6621201/MobileNo: 01-6621201/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||CHORCHA-6,BKT.|CHORCHA-6,BKT.||01|
C000118175|C000118175||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BALMANDIR SCHOOL /Address2: NEELKANTHA-5,DHADING/Address3: /ContactAdd1: BALMANDIR SCHOOL /ContactAdd2: NEELKANTHA-5,DHADING/ContactAdd3: /City: DHADING/PhoneNo: 520415/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BALMANDIR SCHOOL|NEELKANTHA-5,DHADING||01|
C000118257|C000118257||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BELBARI-2-MORANG/Address2: /Address3: /ContactAdd1: BELBARI-2-MORANG/ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: 9804365078/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BELBARI-2-MORANG|||01|
C000118269|C000118269||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BELBARI-2-MORANG/Address2: /Address3: /ContactAdd1: BELBARI-2-MORANG/ContactAdd2: /ContactAdd3: /City: /PhoneNo: 021546191/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BELBARI-2-MORANG|||01|
C000000882|C000000882||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BALAJU, KATHMANDU/Address2: /Address3: /ContactAdd1: BALAJU,KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4262774/MobileNo: 98510-63224/Fax2: /FaxNo: /PagerNo: 80|FULL_ADDRESS_PUMORI|||BALAJU, KATHMANDU|||01|
C000000911|C000000911||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BHOTAHITY-30, KATHMANDU/Address2: /Address3: /ContactAdd1: KAMALPOKHARI, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4415001, 4425435/MobileNo: 9851021234/Fax2: /FaxNo: 4418617/PagerNo: 95|FULL_ADDRESS_PUMORI|||BHOTAHITY-30, KATHMANDU|||01|
C000000925|C000000925||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KHAIRAHANI-7,CHITWAN/Address2: /Address3: /ContactAdd1: KHAIRAHANI-7,CHITWAN/ContactAdd2: /ContactAdd3: /City: CHITWAN/PhoneNo: 056-582545/MobileNo: 9845024196/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KHAIRAHANI-7,CHITWAN|||01|
C000000945|C000000945||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BANESHWOR-10,/Address2: KATHMANDU/Address3: /ContactAdd1: BANESHWOR-10,/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4482720/4498097/MobileNo: 9851066320/Fax2: /FaxNo: /PagerNo: 63|FULL_ADDRESS_PUMORI|||BANESHWOR-10,|KATHMANDU||01|
C000000436|C000000436||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BALKOT, BHAKTAPUR-7/Address2: /Address3: /ContactAdd1: BHAKTAPUR-16/ContactAdd2: /ContactAdd3: /City: BHAKTAPUR/PhoneNo: 4225611, 4365061/MobileNo: 9845138110/Fax2: /FaxNo: mukunda/PagerNo:|FULL_ADDRESS_PUMORI|||BALKOT, BHAKTAPUR-7|||01|
C000000440|C000000440||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BAGBAZAR-31, KATHMANDU/Address2: /Address3: /ContactAdd1: PUTALISADAK, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4247624/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BAGBAZAR-31, KATHMANDU|||01|
C000000443|C000000443||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SALLAGHARI-03, KATHMANDU/Address2: /Address3: /ContactAdd1: METROPOLITAN CITY-03, BANSBARI/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4373146/MobileNo: 9851045590/Fax2: /FaxNo: BALRAM THAPA/PagerNo: 104|FULL_ADDRESS_PUMORI|||SALLAGHARI-03, KATHMANDU|||01|
C000000445|C000000445||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BHADRAKALI-06, KATHMANDU/Address2: /Address3: /ContactAdd1: KANTIPUR HOUSE, HATTIGAUDA/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4375763/MobileNo: /Fax2: /FaxNo: /PagerNo: 46|FULL_ADDRESS_PUMORI|||BHADRAKALI-06, KATHMANDU|||01|
C000000447|C000000447||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: GWARKO-7, LALITPUR/Address2: /Address3: /ContactAdd1: GWARKO-7, LALITPUR/ContactAdd2: /ContactAdd3: /City: LALITPUR/PhoneNo: 5548012/MobileNo: 9845138110/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||GWARKO-7, LALITPUR|||01|
C000000451|C000000451||Mailing|01-01-1900||||||||||hospitec@hons.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: 152-MILAN BASTI MARG, SUBIDHA NAGAR/Address2: TINKUNE-35, KATHMANDU/Address3: /ContactAdd1: 152-MILAN BASTI MARG, SUBIDHA NAGAR/ContactAdd2: TINKUNE-35, KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4111780, 4111536, 4111668/MobileNo: /Fax2: /FaxNo: 4111668/PagerNo:|FULL_ADDRESS_PUMORI|||152-MILAN BASTI MARG, SUBIDHA NAGAR|TINKUNE-35, KATHMANDU||01|
C000000465|C000000465||Mailing|01-01-1900||||||||||hulasktm@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: PIPRA SIMARA-2, BARA/Address2: /Address3: /ContactAdd1: TIEENDHARA SADAK, KAMALADI/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4445732/MobileNo: /Fax2: /FaxNo: /PagerNo: 41|FULL_ADDRESS_PUMORI|||PIPRA SIMARA-2, BARA|||01|
C000000470|C000000470||Mailing|01-01-1900||||||||||shikharins@mos.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: TINKUNE-35, KATHMANDU/Address2: TINKUNE-35, KATHMANDU/Address3: /ContactAdd1: NEW BANESHWOR, EVEREST BANK COMPLEX/ContactAdd2: KATHMANDU/ContactAdd3: P.O.BOX:11133/City: KATHMANDU/PhoneNo: 4784514, 4784515/MobileNo: 9841426502/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||TINKUNE-35, KATHMANDU|TINKUNE-35, KATHMANDU||01|
C000000473|C000000473||Mailing|01-01-1900||||||||||thehimalinstitute@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: RATIGHAT, BIRGUNJ-14, PARSA/Address2: /Address3: /ContactAdd1: RATIGHAT, BIRGUNJ-14, PARSA/ContactAdd2: /ContactAdd3: /City: BIRGUNJ/PhoneNo: 051-532047/MobileNo: 9845037691/Fax2: /FaxNo: /PagerNo: 47|FULL_ADDRESS_PUMORI|||RATIGHAT, BIRGUNJ-14, PARSA|||01|
C000000484|C000000484||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KAMALADI-31,KATHMANDU /Address2: KAMALADI-31,KATHMANDU /Address3: /ContactAdd1: KATHMANDU PLAZA ,/ContactAdd2: Y BLOCK, KAMALADI./ContactAdd3: P.O. BOX 12211/City: KATHMANDU/PhoneNo: 014240896,014241245/MobileNo: /Fax2: /FaxNo: 4247947/PagerNo:|FULL_ADDRESS_PUMORI|||KAMALADI-31,KATHMANDU|KAMALADI-31,KATHMANDU||01|
C000000491|C000000491||Mailing|01-01-1900||||||||||npj@nepalinsurance.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NIC BUILDING, KAMALADI/Address2: KAMALADI-31, KATHMANDU/Address3: /ContactAdd1: NIC BUILDING, KAMALADI/ContactAdd2: KAMALADI-31, KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4221353, 4228690, 4245568/MobileNo: 9081521400/Fax2: /FaxNo: 4225446/PagerNo:|FULL_ADDRESS_PUMORI|||NIC BUILDING, KAMALADI|KAMALADI-31, KATHMANDU||01|
C000358692|C000358692||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BNNP 06 SURKHET/Address2: /Address3: /ContactAdd1: BNNP 06 SURKHET/ContactAdd2: /ContactAdd3: /City: BIRENDRANAGAR/PhoneNo: /MobileNo: 9867871678/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BNNP 06 SURKHET|||01|
C000358855|C000358855||Mailing|01-01-1900||||||||||nepalambuja@ntc.net.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KAMHARRIYA-03/Address2: RUPANDEHI/Address3: /ContactAdd1: KAMHARRIYA-03/ContactAdd2: RUPANDEHI/ContactAdd3: /City: /PhoneNo: /MobileNo: 9857023742/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KAMHARRIYA-03|RUPANDEHI||01|
C000358871|C000358871||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BIDUR-03 NUWAKOT/Address2: /Address3: /ContactAdd1: BIDUR-03 NUWAKOT/ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BIDUR-03 NUWAKOT|||01|
