CORP_KEY|CIFID|CORP_REP_KEY|ADDRESSCATEGORY|START_DATE|PHONENO1LOCALCODE|PHONENO1CITYCODE|PHONENO1COUNTRYCODE|PHONENO2LOCALCODE|PHONENO2CITYCODE|PHONENO2COUNTRYCODE|FAXNOLOCALCODE|FAXNOCITYCODE|FAXNOCOUNTRYCODE|EMAIL|PAGERNOLOCALCODE|PAGERNOCITYCODE|PAGERNOCOUNTRYCODE|TELEXLOCALCODE|TELEXCITYCODE|TELEXCOUNTRYCODE|HOUSE_NO|PREMISE_NAME|BUILDING_LEVEL|STREET_NO|STREET_NAME|SUBURB|LOCALITY_NAME|TOWN|DOMICILE|CITY_CODE|STATE_CODE|ZIP|COUNTRY_CODE|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|PREFERREDADDRESS|HOLDMAILINITIATEDBY|HOLDMAILFLAG|BUSINESSCENTER|HOLDMAILREASON|PREFERREDFORMAT|FREETEXTADDRESS|FREETEXTLABEL|IS_ADDRESS_PROOF_RCVD|LASTUPDATE_DATE|ADDRESS_LINE1|ADDRESS_LINE2|ADDRESS_LINE3|BANK_ID|ISADDRESSVERIFIED
C000209112|C000209112||Mailing|01-01-1900||||||||||bandanapantpandey@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KAMALPOKHARI-01, KATHMANDU/Address2: /Address3: /ContactAdd1: KAMALPOKHARI-01, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4426470/MobileNo: 9841690765/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KAMALPOKHARI-01, KATHMANDU|||01|
C000209124|C000209124||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DHARAN-05, MAHENDRA PATH/Address2: /Address3: /ContactAdd1: DHARAN-05, MAHENDRA PATH,SUNSARI/ContactAdd2: /ContactAdd3: /City: DHARAN/PhoneNo: 025520569/MobileNo: 9852049033/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||DHARAN-05, MAHENDRA PATH|||01|
C000209210|C000209210||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KALANKI, KTM/Address2: /Address3: /ContactAdd1: KALANKI, KTM/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KALANKI, KTM|||01|
C000209198|C000209198||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: WARD NO.6,OLD BHADRAPUR ROAD,JHAPA/Address2: /Address3: /ContactAdd1: WARD NO.6,BIRTAMODE,JHAPA/ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||WARD NO.6,OLD BHADRAPUR ROAD,JHAPA|||01|
C000209164|C000209164||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SIPADOLE-01, BHAKTAPUR/Address2: /Address3: /ContactAdd1: SIPADOLE-01, BHAKTAPUR/ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: 9849125185/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SIPADOLE-01, BHAKTAPUR|||01|
C000209157|C000209157||Mailing|01-01-1900||||||||||devkottarr@hotmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: THAMEL-29,KATHMANDU/Address2: /Address3: /ContactAdd1: LEKHNATH MARG,THAMEL-29,/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: 9851084681/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||THAMEL-29,KATHMANDU|||01|
C000209241|C000209241||Mailing|01-01-1900||||||||||agsam@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: AGNISHAL-19, LALITPUR/Address2: /Address3: /ContactAdd1: AGNISHAL-19, LALITPUR/ContactAdd2: /ContactAdd3: /City: LALITPUR/PhoneNo: 9851198425/MobileNo: 9841469909/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||AGNISHAL-19, LALITPUR|||01|
C000209006|C000209006||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DURUWA-2/Address2: /Address3: /ContactAdd1: SHANTINAGAR TOLE-11/ContactAdd2: /ContactAdd3: /City: GHORAHI/PhoneNo: 9809897425/MobileNo: 9847914732/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||DURUWA-2|||01|
C000209393|C000209393||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: LALITPUR-4, BHANIMANDAL/Address2: LALITPUR-4, BHANIMANDAL/Address3: /ContactAdd1: LALITPUR-4, BHANIMANDAL/ContactAdd2: /ContactAdd3: /City: LALITPUR/PhoneNo: /MobileNo: 9803045206/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||LALITPUR-4, BHANIMANDAL|LALITPUR-4, BHANIMANDAL||01|
C000209326|C000209326||Mailing|01-01-1900||||||||||vatplatinum@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: ANARMANI-3,BIRTAMOD,JHAPA/Address2: /Address3: /ContactAdd1: WARD NO.3,ANARMANI,BIRTAMOD,JHAPA/ContactAdd2: /ContactAdd3: /City: /PhoneNo: 023-543738/MobileNo: 9852672490/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||ANARMANI-3,BIRTAMOD,JHAPA|||01|
C000159025|C000159025||Mailing|01-01-1900||||||||||utsn@mtc.net.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: H.NO:141 NISCHAL MARG/Address2: LAZIMPAT-2, KATHMANDU/Address3: /ContactAdd1: H.NO:141 NISCHAL MARG/ContactAdd2: LAZIMPAT-2, KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4000110/MobileNo: 9841565986/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||H.NO:141 NISCHAL MARG|LAZIMPAT-2, KATHMANDU||01|
C000159010|C000159010||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BELBARI-2 MORANG/Address2: /Address3: /ContactAdd1: BELBARI-2 MORANG/ContactAdd2: /ContactAdd3: /City: /PhoneNo: 9842373629/MobileNo: 9842437272/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BELBARI-2 MORANG|||01|
C000123539|C000123539||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: CHAPAGAUN-5, LALITPUR/Address2: /Address3: /ContactAdd1: CHAPAGAUN-5, LALITPUR/ContactAdd2: /ContactAdd3: /City: LALITPUR/PhoneNo: 5570426/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||CHAPAGAUN-5, LALITPUR|||01|
C000143612|C000143612||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KHANDBARI-1/Address2: SANKHUWASABHA/Address3: /ContactAdd1: KHANDBARI-1/ContactAdd2: SANKHUWASABHA/ContactAdd3: /City: KHANDBARI/PhoneNo: 029560062/MobileNo: 9842095487/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KHANDBARI-1|SANKHUWASABHA||01|
C000143585|C000143585||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: JORPATI-6, KATHMANDU/Address2: /Address3: /ContactAdd1: JORPATI-6, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: 9813672231/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||JORPATI-6, KATHMANDU|||01|
C000143617|C000143617||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: PUSPALAL CHOWK, NEPALGUNJ/Address2: /Address3: /ContactAdd1: PUSPALAL CHOWK, NEPALGUNJ /ContactAdd2: /ContactAdd3: /City: NEPALGUNJ /PhoneNo: 081-524683/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||PUSPALAL CHOWK, NEPALGUNJ|||01|
C000143662|C000143662||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NAUBISE-01, DHADING/Address2: /Address3: /ContactAdd1: NAUBISE-01, DHADING/ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: 9751022233/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||NAUBISE-01, DHADING|||01|
C000143570|C000143570||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DHAMBOJI, NEPALGUNJ /Address2: /Address3: /ContactAdd1: DHAMBOJI, NEPALGUNJ /ContactAdd2: /ContactAdd3: /City: NEPALGUNJ /PhoneNo: 081-521948/MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||DHAMBOJI, NEPALGUNJ|||01|
C000143699|C000143699||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SUNDRAWATI-05, DOLKHA/Address2: /Address3: /ContactAdd1: SUNDRAWATI-05, DOLKHA/ContactAdd2: /ContactAdd3: /City: SUNDRAWATI/PhoneNo: 049-421256/MobileNo: 9741051217/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SUNDRAWATI-05, DOLKHA|||01|
C000143719|C000143719||Mailing|01-01-1900||||||||||pokharel105@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: CHUCHCHEPATI, CHABAHIL/Address2: KATHMANDU/Address3: /ContactAdd1: CHUCHCHEPATI, CHABAHIL-7/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: 9851051220/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||CHUCHCHEPATI, CHABAHIL|KATHMANDU||01|
C000159520|C000159520||Mailing|01-01-1900||||||||||charupublication@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: CHABHAHIL-7, KATHMANDU/Address2: /Address3: /ContactAdd1: CHABHAHIL-7, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4484291/MobileNo: 9851125576/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||CHABHAHIL-7, KATHMANDU|||01|
C000159550|C000159550||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: GHORAHI,DANG RAPTI/Address2: /Address3: /ContactAdd1: GHORAHI,DANG RAPTI/ContactAdd2: /ContactAdd3: /City: GHORAHI/PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||GHORAHI,DANG RAPTI|||01|
C000159575|C000159575||Mailing|01-01-1900||||||||||pashupati@murarkagroup.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KATHMANDU PARBATIPUR-07,BANK/Address2: /Address3: /ContactAdd1: PRASTUTIGRIHA MARG,THAPATHALI-11/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4260810, 426910/MobileNo: 9851020245/Fax2: /FaxNo: 4260809/PagerNo:|FULL_ADDRESS_PUMORI|||KATHMANDU PARBATIPUR-07,BANK|||01|
C000159587|C000159587||Mailing|01-01-1900||||||||||sawarmal@wlink.com.np||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: TEKU-12, H.N-166/Address2: KATHMANDU/Address3: /ContactAdd1: TEKU-12, H.N-166/ContactAdd2: KATHMANDU/ContactAdd3: /City: /PhoneNo: 014100153/014100154/MobileNo: 98510121256/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||TEKU-12, H.N-166|KATHMANDU||01|
C000159568|C000159568||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BELBARI-2,MORANG/Address2: /Address3: /ContactAdd1: BELBARI-2,MORANG/ContactAdd2: /ContactAdd3: /City: /PhoneNo: 021-545454/MobileNo: 9842056527/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BELBARI-2,MORANG|||01|
C000159602|C000159602||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: PRASUTI GRIHA/Address2: THAPATHALI-11, KATHMANDU/Address3: /ContactAdd1: PRASUTI GRIHA/ContactAdd2: THAPATHALI-11, KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||PRASUTI GRIHA|THAPATHALI-11, KATHMANDU||01|
C000159504|C000159504||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BHOTAHITI-30/Address2: /Address3: BHOTAHITI/ContactAdd1: BHOTAHITI-30/ContactAdd2: /ContactAdd3: BHOTAHITI/City: KATHMANDU /PhoneNo: 01-4249596/MobileNo: 9841722998/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BHOTAHITI-30||BHOTAHITI|01|
C000159525|C000159525||Mailing|01-01-1900||||||||||nsbasnet@varosaservices.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: MAHARAJGUNG-3, KATHMANDU/Address2: /Address3: /ContactAdd1: MAHARAJGUNG-3, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4433699/MobileNo: 9841305739/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||MAHARAJGUNG-3, KATHMANDU|||01|
C000159677|C000159677||Mailing|01-01-1900||||||||||ledconp@gmail.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: LAZIMPAT-17, KATHMANDU/Address2: /Address3: /ContactAdd1: BLUE STAR COMPLEX/ContactAdd2: TRIPURESHWOR-11, KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4232749/MobileNo: /Fax2: /FaxNo: 4232750/PagerNo:|FULL_ADDRESS_PUMORI|||LAZIMPAT-17, KATHMANDU|||01|
C000159628|C000159628||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KHAIRAHANI-02,SURTANI,CHITWAN/Address2: /Address3: KHAIRAHANI/ContactAdd1: KHAIRAHANI-02,SURTANI,CHITWAN/ContactAdd2: /ContactAdd3: KHAIRAHANI/City: /PhoneNo: 9845483770/MobileNo: 9804236129/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KHAIRAHANI-02,SURTANI,CHITWAN||KHAIRAHANI|01|
C000159686|C000159686||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DHOBIGHAT, LALITPUR/Address2: /Address3: /ContactAdd1: PUTALISADAK-31,KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4271307, 5552905/MobileNo: 9851022624/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||DHOBIGHAT, LALITPUR|||01|
C000159687|C000159687||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SHANTINAGAR-34/Address2: /Address3: KATHMANDU/ContactAdd1: SHANTINAGAR-34/ContactAdd2: /ContactAdd3: KATHMANDU/City: KATHMANDU/PhoneNo: /MobileNo: /Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SHANTINAGAR-34||KATHMANDU|01|
C000157253|C000157253||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DAMAK-14/Address2: JHAPA/Address3: /ContactAdd1: DAMAK-14/ContactAdd2: JHAPA/ContactAdd3: /City: DAMAK/PhoneNo: 023-580132/MobileNo: 9842632041/Fax2: /FaxNo: /PagerNo: 023-581232|FULL_ADDRESS_PUMORI|||DAMAK-14|JHAPA||01|
C000159666|C000159666||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KATHMANDU-29, PABITRANAGAR /Address2: /Address3: /ContactAdd1: KATHMANDU-29, PABITRANAGAR /ContactAdd2: /ContactAdd3: /City: /PhoneNo: /MobileNo: 9851123589/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KATHMANDU-29, PABITRANAGAR|||01|
C000159660|C000159660||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: SEEPADOLE-01,BHAKTAPUR/Address2: /Address3: /ContactAdd1: SEEPADOLE-01,BHAKTAPUR/ContactAdd2: /ContactAdd3: /City: BHAKTAPUR/PhoneNo: 01-6611551/MobileNo: 9841282672/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||SEEPADOLE-01,BHAKTAPUR|||01|
C000142687|C000142687||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: DAMAK-10, JHAPA/Address2: /Address3: /ContactAdd1: DAMAK-10, JHAPA/ContactAdd2: /ContactAdd3: /City: DAMAK/PhoneNo: 023-582701/MobileNo: 9842640356/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||DAMAK-10, JHAPA|||01|
C000159736|C000159736||Mailing|01-01-1900||||||||||info@eastwestnepal.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: HN:170, SHIVA GALLI,LAZIMPAT-2,/Address2: KATHMANDU/Address3: /ContactAdd1: HN:170, SHIVA GALLI,LAZIMPAT-2,/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4440518/MobileNo: 9851095387/Fax2: /FaxNo: 4433950/PagerNo:|FULL_ADDRESS_PUMORI|||HN:170, SHIVA GALLI,LAZIMPAT-2,|KATHMANDU||01|
C000159795|C000159795||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: NEW BUSPARK,GONGABU-29/Address2: KATHMANDU/Address3: /ContactAdd1: NEW BUSPARK,GONGABU-29/ContactAdd2: KATHMANDU/ContactAdd3: /City: KATHMANDU/PhoneNo: 4389800/MobileNo: 9841222185/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||NEW BUSPARK,GONGABU-29|KATHMANDU||01|
C000159828|C000159828||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: BHARATPUR-07/Address2: /Address3: CHITWAN/ContactAdd1: BHARATPUR-07/ContactAdd2: /ContactAdd3: CHITWAN/City: CHITWAN/PhoneNo: 056526514/MobileNo: 9855060140/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||BHARATPUR-07||CHITWAN|01|
C000159864|C000159864||Mailing|01-01-1900||||||||||||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: KHANDBARI-11/Address2: SANKHUWASABHA/Address3: /ContactAdd1: KHANDBARI-11/ContactAdd2: SANKHUWASABHA/ContactAdd3: /City: KHANDBARI/PhoneNo: 029560764/MobileNo: 9742034979/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||KHANDBARI-11|SANKHUWASABHA||01|
C000159827|C000159827||Mailing|01-01-1900||||||||||sales@visitnepaladv.com||||||||||||||||DEF_CITY_CODE|DEF_STATE_CODE|DEF_ZIP_CODE|NEPAL||||||||||||||||||||||||||||||||||||||||||||||||||||||||Y|||DEF_BUS_CENTER||FREE_TEXT_FORMAT|Address1: PAKNAJOL-16, KATHMANDU/Address2: /Address3: /ContactAdd1: PAKNAJOL-16, KATHMANDU/ContactAdd2: /ContactAdd3: /City: KATHMANDU/PhoneNo: 4384964/MobileNo: 9851112142/Fax2: /FaxNo: /PagerNo:|FULL_ADDRESS_PUMORI|||PAKNAJOL-16, KATHMANDU|||01|
