Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|005|19726.02|20171125|20171126|20171126|||||||
INT||01|005|6164.37|20171125|20171126|20171126|||||||
INT||01|005|972.27|20171125|20171126|20171126|||||||
INT||01|005|3343.86|20171125|20171126|20171126|||||||
INT||01|005|23613.72|20171125|20171126|20171126|||||||
INT||01|005|2438.64|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|7101.36|20171125|20171126|20171126|||||||
INT||01|005|13222.44|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|828.45|20171125|20171126|20171126|||||||
INT||01|005|2410.29|20171125|20171126|20171126|||||||
INT||01|005|3402.72|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|42739.71|20171125|20171126|20171126|||||||
INT||01|005|1522.62|20171125|20171126|20171126|||||||
INT||01|005|419.22|20171125|20171126|20171126|||||||
INT||01|005|5030.1|20171125|20171126|20171126|||||||
INT||01|005|6287.67|20171125|20171126|20171126|||||||
INT||01|005|14745.12|20171125|20171126|20171126|||||||
INT||01|005|22191.75|20171125|20171126|20171126|||||||
INT||01|005|6521.94|20171125|20171126|20171126|||||||
INT||01|005|24575.46|20171125|20171126|20171126|||||||
INT||01|005|4142.43|20171125|20171126|20171126|||||||
INT||01|005|29383.38|20171125|20171126|20171126|||||||
INT||01|005|23301.36|20171125|20171126|20171126|||||||
INT||01|005|184.95|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|22684.95|20171125|20171126|20171126|||||||
INT||01|005|8876.7|20171125|20171126|20171126|||||||
INT||01|005|209.58|20171125|20171126|20171126|||||||
INT||01|005|2219.22|20171125|20171126|20171126|||||||
INT||01|005|2847.96|20171125|20171126|20171126|||||||
INT||01|005|11712.33|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|739.71|20171125|20171126|20171126|||||||
INT||01|005|1553.4|20171125|20171126|20171126|||||||
INT||01|005|1171.26|20171125|20171126|20171126|||||||
INT||01|005|5390.73|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|2589.03|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|5104.08|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|5547.96|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|22265.73|20171125|20171126|20171126|||||||
INT||01|005|1519.56|20171125|20171126|20171126|||||||
INT||01|005|6287.67|20171125|20171126|20171126|||||||
INT||01|005|2712.33|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|1304.37|20171125|20171126|20171126|||||||
INT||01|005|5030.1|20171125|20171126|20171126|||||||
INT||01|005|3142.35|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|29383.38|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|5239.71|20171125|20171126|20171126|||||||
INT||01|005|10417.68|20171125|20171126|20171126|||||||
INT||01|005|20958.93|20171125|20171126|20171126|||||||
INT||01|005|515.34|20171125|20171126|20171126|||||||
INT||01|005|44383.59|20171125|20171126|20171126|||||||
INT||01|005|8383.59|20171125|20171126|20171126|||||||
INT||01|005|9082.32|20171125|20171126|20171126|||||||
INT||01|005|13623.48|20171125|20171126|20171126|||||||
INT||01|005|13823.16|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|332.91|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|59178.06|20171125|20171126|20171126|||||||
INT||01|005|1068.6|20171125|20171126|20171126|||||||
INT||01|005|2243.67|20171125|20171126|20171126|||||||
INT||01|005|52570.05|20171125|20171126|20171126|||||||
INT||01|005|88767.09|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|32529.12|20171125|20171126|20171126|||||||
INT||01|005|3525.99|20171125|20171126|20171126|||||||
INT||01|005|8728.74|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|82060.29|20171125|20171126|20171126|||||||
INT||01|005|4701.45|20171125|20171126|20171126|||||||
INT||01|005|6795.75|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|3846.57|20171125|20171126|20171126|||||||
INT||01|005|7372.56|20171125|20171126|20171126|||||||
INT||01|005|2884.83|20171125|20171126|20171126|||||||
INT||01|005|3846.57|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|2350.53|20171125|20171126|20171126|||||||
INT||01|005|340.29|20171125|20171126|20171126|||||||
INT||01|005|4231.11|20171125|20171126|20171126|||||||
INT||01|005|5770.05|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|1775.34|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
INT||01|005|11835.63|20171125|20171126|20171126|||||||
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|936.99|20171125|20171126|20171126|||||||
INT||01|005|4253.4|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|542.43|20171125|20171126|20171126|||||||
INT||01|005|708.93|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|5954.76|20171125|20171126|20171126|||||||
INT||01|005|7089.03|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|1604.97|20171125|20171126|20171126|||||||
INT||01|005|1984.95|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|1356.12|20171125|20171126|20171126|||||||
INT||01|005|2268.45|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|564.12|20171125|20171126|20171126|||||||
INT||01|005|542.43|20171125|20171126|20171126|||||||
INT||01|005|1531.26|20171125|20171126|20171126|||||||
INT||01|005|474.66|20171125|20171126|20171126|||||||
INT||01|005|2841.3|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|14178.06|20171125|20171126|20171126|||||||
INT||01|005|3526.02|20171125|20171126|20171126|||||||
INT||01|005|3365.7|20171125|20171126|20171126|||||||
INT||01|005|8506.89|20171125|20171126|20171126|||||||
INT||01|005|6164.37|20171125|20171126|20171126|||||||
INT||01|005|314.64|20171125|20171126|20171126|||||||
INT||01|005|542.43|20171125|20171126|20171126|||||||
INT||01|005|246.6|20171125|20171126|20171126|||||||
INT||01|005|2465.73|20171125|20171126|20171126|||||||
INT||01|005|1232.91|20171125|20171126|20171126|||||||
INT||01|005|3945.24|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|1232.91|20171125|20171126|20171126|||||||
INT||01|005|1020.78|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|2094.93|20171125|20171126|20171126|||||||
INT||01|005|9369.9|20171125|20171126|20171126|||||||
INT||01|005|5856.12|20171125|20171126|20171126|||||||
INT||01|005|2219.22|20171125|20171126|20171126|||||||
INT||01|005|221.94|20171125|20171126|20171126|||||||
INT||01|005|1886.31|20171125|20171126|20171126|||||||
INT||01|005|732.33|20171125|20171126|20171126|||||||
INT||01|005|1198.35|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|32696.04|20171125|20171126|20171126|||||||
INT||01|005|2130.18|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|3236.31|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|11835.63|20171125|20171126|20171126|||||||
INT||01|005|4142.43|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|1232.91|20171125|20171126|20171126|||||||
INT||01|005|2465.73|20171125|20171126|20171126|||||||
INT||01|005|1232.91|20171125|20171126|20171126|||||||
INT||01|005|35136.99|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
